[15:27:49] [LOGGING]	 STARTING LOGGING
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[15:40:58] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[15:40:58] [ENGINE - KINECT_0]	 SpeechRecognized: 946,9851ms Text: SARAH Test itineraire ...
[15:41:01] [ENGINE - KINECT_0]	 AudioStateChanged (41:01.4):Speech
[15:41:01] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9314895
[15:41:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,8280612
[15:41:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelles => 0,8994204
[15:41:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test => 0,8695448
[15:41:03] [ENGINE - KINECT_0]	 AudioStateChanged (41:03.1):Silence
[15:41:05] [ENGINE - KINECT_0]	 AudioStateChanged (41:05.2):Speech
[15:41:05] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8946527
[15:41:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,9156577
[15:41:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,8988988
[15:41:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,9000875
[15:41:06] [ENGINE - KINECT_0]	 AudioStateChanged (41:06.7):Silence
[15:41:06] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8988455 (0,65) / 0,9391556 (SARAH) Device:  Text: SARAH quelle heure est il
[15:41:06] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8988455 (0,65) / 0,9391556 (SARAH) Device:  Text: SARAH quelle heure est il
[15:41:06] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.899" confidence="0.899">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.899" confidence="0.899">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[15:41:06] [CONTEXT]	 Reset timeout
[15:41:06] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8988455&client=SARAH1&profile=Unknow_3836&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:06] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8988455&client=SARAH1&profile=Unknow_3836&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:06] [TTS]	 Try speaking ... il est 15 heure 41 
[15:41:06] [TTS]	 [0] Say: il est 15 heure 41 
[15:41:07] [PLAYER]	 [0]Start Player
[15:41:09] [PLAYER]	 [0]End Player
[15:41:09] [PLAYER]	 [0]speaking false
[15:41:09] [TTS]	 End speaking
[15:41:09] [ENGINE - KINECT_0]	 SpeechRecognized: 2693,6548ms Text: SARAH quelle heure est il
[15:41:09] [ENGINE - KINECT_0]	 AudioStateChanged (41:09.4):Speech
[15:41:09] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:41:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche => 0,1735647
[15:41:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1735647
[15:41:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un => 0,1860068
[15:41:09] [ENGINE - KINECT_0]	 AudioStateChanged (41:09.5):Silence
[15:41:10] [ENGINE - KINECT_0]	 AudioStateChanged (41:10.6):Speech
[15:41:10] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1746802
[15:41:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test => 0,8582221
[15:41:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire => 0,835959
[15:41:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire ... => 0,8763959
[15:41:12] [ENGINE - KINECT_0]	 AudioStateChanged (41:12.9):Silence
[15:41:12] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8763959 (0,65) / 0,9123452 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:41:12] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8763959 (0,65) / 0,9123452 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:41:12] [ENGINE - KINECT_0]	 <SML text="SARAH Test itineraire ..." utteranceConfidence="0.876" confidence="0.876">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Test itineraire ..." utteranceConfidence="0.876" confidence="0.876">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[15:41:12] [CONTEXT]	 Reset timeout
[15:41:13] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:02.4200000
[15:41:14] [[Google Recognize]]	 toJSON: 0,74378514 : test itinéraire Paris
[15:41:14] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8763959&dictation=test+itin%c3%a9raire+Paris&client=SARAH1&profile=Unknow_3836&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:14] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8763959&dictation=test+itinéraire+Paris&client=SARAH1&profile=Unknow_3836&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:14] [TTS]	 Try speaking ... 
[15:41:14] [TTS]	 [0] Say: 
[15:41:14] [PLAYER]	 [0]speaking false
[15:41:14] [TTS]	 End speaking
[15:41:14] [ENGINE - KINECT_0]	 SpeechRecognized: 1652,3643ms Text: SARAH Test itineraire ...
[15:41:24] [ENGINE - KINECT_0]	 AudioStateChanged (41:24.7):Speech
[15:41:24] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8743939
[15:41:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel => 0,7407855
[15:41:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,8206655
[15:41:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est => 0,5361276
[15:41:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire => 0,6448612
[15:41:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire ... => 0,8112492
[15:41:27] [ENGINE - KINECT_0]	 AudioStateChanged (41:27.1):Silence
[15:41:27] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8112492 (0,65) / 0,8953675 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:41:27] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8112492 (0,65) / 0,8953675 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:41:27] [ENGINE - KINECT_0]	 <SML text="SARAH Test itineraire ..." utteranceConfidence="0.811" confidence="0.811">
  <action confidence="0.307" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Test itineraire ..." utteranceConfidence="0.811" confidence="0.811">
    <action confidence="0.307" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[15:41:27] [CONTEXT]	 Reset timeout
[15:41:27] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:02.6100000
[15:41:27] [[Google Recognize]]	 toJSON: 0,82110512 : Sarah test itinéraire Marseille
[15:41:27] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8112492&dictation=Sarah+test+itin%c3%a9raire+Marseille&client=SARAH1&profile=Unknow_3836&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:27] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8112492&dictation=Sarah+test+itinéraire+Marseille&client=SARAH1&profile=Unknow_3836&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:27] [TTS]	 Try speaking ... 
[15:41:27] [TTS]	 [0] Say: 
[15:41:28] [PLAYER]	 [0]speaking false
[15:41:28] [TTS]	 End speaking
[15:41:28] [ENGINE - KINECT_0]	 SpeechRecognized: 833,513ms Text: SARAH Test itineraire ...
[15:41:31] [ENGINE - KINECT_0]	 AudioStateChanged (41:31.4):Speech
[15:41:31] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,3391163
[15:41:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel => 0,6857103
[15:41:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test => 0,6851651
[15:41:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,6359552
[15:41:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire => 0,5959156
[15:41:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire ... => 0,7056383
[15:41:33] [ENGINE - KINECT_0]	 AudioStateChanged (41:33.8):Silence
[15:41:33] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,6662084 Text: SARAH
[15:41:33] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,6662084 Text: SARAH
[15:41:33] [ENGINE - KINECT_0]	 SpeechRecognized: 0ms Text: SARAH Test itineraire ...
[15:41:39] [ENGINE - KINECT_0]	 AudioStateChanged (41:39.0):Speech
[15:41:39] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:41:39] [ENGINE - KINECT_0]	 AudioStateChanged (41:39.1):Silence
[15:41:41] [ENGINE - KINECT_0]	 AudioStateChanged (41:41.2):Speech
[15:41:41] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9390656
[15:41:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test => 0,8471574
[15:41:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,680383
[15:41:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire => 0,642315
[15:41:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire ... => 0,8121337
[15:41:43] [ENGINE - KINECT_0]	 AudioStateChanged (41:43.8):Silence
[15:41:43] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8121337 (0,65) / 0,9175525 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:41:43] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8121337 (0,65) / 0,9175525 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:41:43] [ENGINE - KINECT_0]	 <SML text="SARAH Test itineraire ..." utteranceConfidence="0.812" confidence="0.812">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Test itineraire ..." utteranceConfidence="0.812" confidence="0.812">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[15:41:43] [CONTEXT]	 Reset timeout
[15:41:43] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:02.7600000
[15:41:46] [[Google Recognize]]	 toJSON: 0,81572336 : Sarah test itinéraire Juvisy
[15:41:46] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8121337&dictation=Sarah+test+itin%c3%a9raire+Juvisy&client=SARAH1&profile=Unknow_3836&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:46] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8121337&dictation=Sarah+test+itinéraire+Juvisy&client=SARAH1&profile=Unknow_3836&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:41:46] [TTS]	 Try speaking ... 
[15:41:46] [TTS]	 [0] Say: 
[15:41:46] [PLAYER]	 [0]speaking false
[15:41:46] [TTS]	 End speaking
[15:41:46] [ENGINE - KINECT_0]	 SpeechRecognized: 2490,1676ms Text: SARAH Test itineraire ...
[15:41:48] [ENGINE - KINECT_0]	 AudioStateChanged (41:48.7):Speech
[15:41:48] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:41:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:41:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis => 0,1314856
[15:41:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,1231719
[15:41:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,08024666
[15:41:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,06615836
[15:41:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il pleut => 0,1239681
[15:41:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,07455443
[15:41:50] [ENGINE - KINECT_0]	 AudioStateChanged (41:50.9):Silence
[15:42:12] [ENGINE - KINECT_0]	 AudioStateChanged (42:12.4):Speech
[15:42:12] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:42:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,1777427
[15:42:12] [ENGINE - KINECT_0]	 AudioStateChanged (42:12.7):Silence
[15:42:47] [ENGINE - KINECT_0]	 AudioStateChanged (42:47.2):Speech
[15:42:47] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:42:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:42:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH tu => 0,2625987
[15:42:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,3940333
[15:42:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel => 0,1691149
[15:42:48] [ENGINE - KINECT_0]	 AudioStateChanged (42:48.6):Silence
[15:42:55] [ENGINE - KINECT_0]	 AudioStateChanged (42:55.6):Speech
[15:42:55] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:42:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,1046347
[15:42:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,3230144
[15:42:56] [ENGINE - KINECT_0]	 AudioStateChanged (42:56.1):Silence
[15:43:45] [ENGINE - KINECT_0]	 AudioStateChanged (43:45.5):Speech
[15:43:45] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:43:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[15:43:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,2629877
[15:43:46] [ENGINE - KINECT_0]	 AudioStateChanged (43:46.1):Silence
[15:45:18] [ENGINE - KINECT_0]	 AudioStateChanged (45:18.1):Speech
[15:45:18] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:45:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,5143767
[15:45:18] [ENGINE - KINECT_0]	 AudioStateChanged (45:18.2):Silence
[15:46:39] [ENGINE - KINECT_0]	 AudioStateChanged (46:39.3):Speech
[15:46:39] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:46:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,5474663
[15:46:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,8453086
[15:46:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,8671907
[15:46:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,6970008
[15:46:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,7647543
[15:46:40] [ENGINE - KINECT_0]	 AudioStateChanged (46:40.6):Silence
[15:46:40] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7641355 (0,65) / 0,894034 (SARAH) Device:  Text: SARAH quelle heure est il
[15:46:40] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7641355 (0,65) / 0,894034 (SARAH) Device:  Text: SARAH quelle heure est il
[15:46:40] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.764" confidence="0.764">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.764" confidence="0.764">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[15:46:40] [CONTEXT]	 Reset timeout
[15:46:40] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.7641355&client=SARAH1&profile=Unknow_3836&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:46:40] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.7641355&client=SARAH1&profile=Unknow_3836&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[15:46:40] [TTS]	 Try speaking ... il est 15 heure 46 
[15:46:40] [TTS]	 [0] Say: il est 15 heure 46 
[15:46:40] [PLAYER]	 [0]Start Player
[15:46:43] [PLAYER]	 [0]End Player
[15:46:43] [PLAYER]	 [0]speaking false
[15:46:43] [TTS]	 End speaking
[15:46:43] [ENGINE - KINECT_0]	 SpeechRecognized: 2635,4008ms Text: SARAH quelle heure est il
[15:46:43] [ENGINE - KINECT_0]	 AudioStateChanged (46:43.3):Speech
[15:46:43] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:46:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,001
[15:46:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,001
[15:46:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,2561022
[15:46:43] [ENGINE - KINECT_0]	 AudioStateChanged (46:43.3):Silence
[15:46:44] [ENGINE - KINECT_0]	 AudioStateChanged (46:44.3):Speech
[15:46:44] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:46:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9180581
[15:46:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel => 0,8320288
[15:46:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire => 0,6964611
[15:46:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire ... => 0,7937431
[15:46:46] [ENGINE - KINECT_0]	 AudioStateChanged (46:46.4):Silence
[15:46:46] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7937431 (0,65) / 0,94066 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:46:46] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7937431 (0,65) / 0,94066 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:46:46] [ENGINE - KINECT_0]	 <SML text="SARAH Test itineraire ..." utteranceConfidence="0.794" confidence="0.794">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Test itineraire ..." utteranceConfidence="0.794" confidence="0.794">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[15:46:46] [CONTEXT]	 Reset timeout
[15:46:46] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:02.3100000
[15:46:48] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[15:46:48] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[15:46:48] [ENGINE - KINECT_0]	 SpeechRecognized: 2214,0221ms Text: SARAH Test itineraire ...
[15:46:54] [ENGINE - KINECT_0]	 AudioStateChanged (46:54.4):Speech
[15:46:54] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:46:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8679463
[15:46:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test => 0,8154022
[15:46:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,6660898
[15:46:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire => 0,8292769
[15:46:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Test itineraire ... => 0,8330897
[15:46:56] [ENGINE - KINECT_0]	 AudioStateChanged (46:56.7):Silence
[15:46:56] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8330897 (0,65) / 0,9220247 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:46:56] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8330897 (0,65) / 0,9220247 (SARAH) Device:  Text: SARAH Test itineraire ...
[15:46:56] [ENGINE - KINECT_0]	 <SML text="SARAH Test itineraire ..." utteranceConfidence="0.833" confidence="0.833">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Test itineraire ..." utteranceConfidence="0.833" confidence="0.833">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[15:46:56] [CONTEXT]	 Reset timeout
[15:46:56] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:02.5000000
[15:46:58] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[15:46:58] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[15:46:58] [ENGINE - KINECT_0]	 SpeechRecognized: 1255,032ms Text: SARAH Test itineraire ...
[15:47:06] [ENGINE - KINECT_0]	 AudioStateChanged (47:06.8):Speech
[15:47:06] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[15:47:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8166919
[15:47:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche => 0,7789036
[15:47:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,7779158
[15:47:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche moi un => 0,5874472
[15:47:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,7779158
[15:47:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... wikipedia => 0,7760755
[15:47:09] [ENGINE - KINECT_0]	 AudioStateChanged (47:09.6):Silence
[15:47:09] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8304221 (0,65) / 0,8235675 (SARAH) Device:  Text: SARAH recherche ... wikipedia
